id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,day,trans,…,daycycle
37495338,42302de7-9daf-4b8a-87bf-b31c3b520027,Sat Jan 11 2020 10:27:13 GMT-0800 (PST),2020-01-11,2020-01-11 19:27:13 +0900,UTC,1316650,charliethrift,,2020-01-12 05:03:53 +0900,2020-11-24 07:13:11 +0900,research,,https://www.inaturalist.org/observations/37495338,https://static.inaturalist.org/photos/59450213/medium.jpg,,,,3,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.40925832,-119.8470597,12,,,,12,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,California brittlebush,Encelia californica,California brittlebush,Plantae,64141,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,Enceliinae,Encelia,,Encelia californica,,,,,2020-01-11,2019-11-03,,307
37495357,94e6cfea-ea85-4ff4-a5fb-9dbcdf919b27,Sat Jan 11 2020 10:29:30 GMT-0800 (PST),2020-01-11,2020-01-11 19:29:30 +0900,UTC,1316650,charliethrift,,2020-01-12 05:04:36 +0900,2023-12-05 10:28:31 +0900,research,,https://www.inaturalist.org/observations/37495357,https://static.inaturalist.org/photos/59450238/medium.jpg,,,,1,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.4094413,-119.8464843,65,,,,65,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,California Wild Rose,Rosa californica,California Wild Rose,Plantae,53437,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Roseae,,Rosa,,Rosa californica,,,,,2020-01-11,2019-11-03,,307
37495381,ecc20660-b518-4656-9d81-2f60fbac0ebb,Sat Jan 11 2020 10:31:43 GMT-0800 (PST),2020-01-11,2020-01-11 19:31:43 +0900,UTC,1316650,charliethrift,,2020-01-12 05:04:59 +0900,2025-02-06 15:27:50 +0900,needs_id,,https://www.inaturalist.org/observations/37495381,https://static.inaturalist.org/photos/59450273/medium.jpg,,,,0,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.40938817,-119.8458162,65,,,,65,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Plantae,plants,Plantae,47126,Plantae,,,,,,,,,,,,,,,,,,,,,,2020-01-11,2019-11-03,,307
37495391,9a61f704-92d8-4bd6-a6b8-1736ac23aba9,Sat Jan 11 2020 10:33:17 GMT-0800 (PST),2020-01-11,2020-01-11 19:33:17 +0900,UTC,1316650,charliethrift,,2020-01-12 05:05:32 +0900,2021-04-06 10:13:58 +0900,needs_id,,https://www.inaturalist.org/observations/37495391,https://static.inaturalist.org/photos/59450300/medium.jpg,,,,1,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.40906341,-119.8456948,24,,,,24,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,roses,Rosa,roses,Plantae,53438,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Roseae,,Rosa,,,,,,,2020-01-11,2019-11-03,,307
37495402,019afced-4765-4ae7-8151-12dcc3e29d19,Sat Jan 11 2020 10:35:33 GMT-0800 (PST),2020-01-11,2020-01-11 19:35:33 +0900,UTC,1316650,charliethrift,,2020-01-12 05:06:02 +0900,2020-01-12 05:06:37 +0900,casual,,https://www.inaturalist.org/observations/37495402,https://static.inaturalist.org/photos/59450326/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.40855668,-119.8444597,33,,,,33,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Bougainvillea,bougainvilleas,Plantae,53804,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Nyctaginaceae,,,,,Bougainvillea,,,,,,,2020-01-11,2019-11-03,,307
37495420,1b52cce0-42c8-43b0-8cce-0f755c5d5f5c,Sat Jan 11 2020 10:36:53 GMT-0800 (PST),2020-01-11,2020-01-11 19:36:53 +0900,UTC,1316650,charliethrift,,2020-01-12 05:06:38 +0900,2020-01-12 05:07:12 +0900,casual,,https://www.inaturalist.org/observations/37495420,https://static.inaturalist.org/photos/59450379/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.40831808,-119.843947,43,,,,43,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Bougainvillea,bougainvilleas,Plantae,53804,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Nyctaginaceae,,,,,Bougainvillea,,,,,,,2020-01-11,2019-11-03,,307
37495442,557dcb89-ada7-4167-a735-fad5c2b36c33,Sat Jan 11 2020 10:38:35 GMT-0800 (PST),2020-01-11,2020-01-11 19:38:35 +0900,UTC,1316650,charliethrift,,2020-01-12 05:07:13 +0900,2020-02-20 09:20:57 +0900,needs_id,,https://www.inaturalist.org/observations/37495442,https://static.inaturalist.org/photos/59450401/medium.jpg,,,,2,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.40827729,-119.8436077,65,,,,65,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Ruschieae,Ruschieae,Brightfig Tribe,Plantae,624231,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Aizoaceae,Ruschioideae,,Ruschieae,,,,,,,,,2020-01-11,2019-11-03,,307
37495484,b50611d4-13f3-47af-ab94-d1d026d42cce,Sat Jan 11 2020 10:40:44 GMT-0800 (PST),2020-01-11,2020-01-11 19:40:44 +0900,UTC,1316650,charliethrift,,2020-01-12 05:07:45 +0900,2020-11-24 07:13:07 +0900,research,,https://www.inaturalist.org/observations/37495484,https://static.inaturalist.org/photos/59450462/medium.jpg,,,,3,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.40787579,-119.8438576,63,,,,63,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,California brittlebush,Encelia californica,California brittlebush,Plantae,64141,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,Enceliinae,Encelia,,Encelia californica,,,,,2020-01-11,2019-11-03,,307
37495500,afc01c0e-136d-41c5-a51b-ad537d251648,Sat Jan 11 2020 10:48:05 GMT-0800 (PST),2020-01-11,2020-01-11 19:48:05 +0900,UTC,1316650,charliethrift,,2020-01-12 05:08:17 +0900,2020-11-24 06:53:59 +0900,research,,https://www.inaturalist.org/observations/37495500,https://static.inaturalist.org/photos/59450504/medium.jpg,,,,2,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.40624949,-119.8441644,200,,,,200,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Telegraphweed,Heterotheca grandiflora,Telegraphweed,Plantae,58831,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Chrysopsidinae,Heterotheca,,Heterotheca grandiflora,,,,,2020-01-11,2019-11-03,,307
37495537,d2d23c28-9b69-487a-ad9d-e29214dc1055,Sat Jan 11 2020 10:49:55 GMT-0800 (PST),2020-01-11,2020-01-11 19:49:55 +0900,UTC,1316650,charliethrift,,2020-01-12 05:08:49 +0900,2020-11-24 06:53:59 +0900,research,,https://www.inaturalist.org/observations/37495537,https://static.inaturalist.org/photos/59450557/medium.jpg,,,,2,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.40597968,-119.8443039,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Telegraphweed,Heterotheca grandiflora,Telegraphweed,Plantae,58831,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Chrysopsidinae,Heterotheca,,Heterotheca grandiflora,,,,,2020-01-11,2019-11-03,,307
37495586,beaf8e25-a797-4df5-a4ee-030c10b4e074,Sat Jan 11 2020 10:51:21 GMT-0800 (PST),2020-01-11,2020-01-11 19:51:21 +0900,UTC,1316650,charliethrift,,2020-01-12 05:09:29 +0900,2020-01-12 05:10:00 +0900,needs_id,,https://www.inaturalist.org/observations/37495586,https://static.inaturalist.org/photos/59450591/medium.jpg,,,,0,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.40588916,-119.8444466,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Calystegia,false bindweeds,Plantae,56031,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Convolvulaceae,Convolvuloideae,,Convolvuleae,,Calystegia,,,,,,,2020-01-11,2019-11-03,,307
37495617,8fe13205-d4fd-4c1d-9449-f037029feded,Sat Jan 11 2020 10:55:24 GMT-0800 (PST),2020-01-11,2020-01-11 19:55:24 +0900,UTC,1316650,charliethrift,,2020-01-12 05:10:01 +0900,2020-07-31 22:39:54 +0900,needs_id,,https://www.inaturalist.org/observations/37495617,https://static.inaturalist.org/photos/59450612/medium.jpg,,,,1,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.40571542,-119.8445768,6,,,,6,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,sea figs,Carpobrotus,sea figs,Plantae,49323,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Aizoaceae,Ruschioideae,,Ruschieae,,Carpobrotus,,,,,,,2020-01-11,2019-11-03,,307
37495631,97d68242-55ac-445f-888a-40798ee0551f,Sat Jan 11 2020 11:01:41 GMT-0800 (PST),2020-01-11,2020-01-11 20:01:41 +0900,UTC,1316650,charliethrift,,2020-01-12 05:10:34 +0900,2020-07-31 22:40:02 +0900,needs_id,,https://www.inaturalist.org/observations/37495631,https://static.inaturalist.org/photos/59450644/medium.jpg,,,,1,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.40560658,-119.844031,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,sea figs,Carpobrotus,sea figs,Plantae,49323,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Aizoaceae,Ruschioideae,,Ruschieae,,Carpobrotus,,,,,,,2020-01-11,2019-11-03,,307
37502467,5a13f390-edc0-4aae-a86b-0f52b106d98b,2020/01/11 12:01 PM CST,2020-01-11,2020-01-12 03:01:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:38 +0900,2020-01-13 13:23:17 +0900,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/37502467,https://inaturalist-open-data.s3.amazonaws.com/photos/59461722/medium.jpg,,,,0,0,false,,"Santa Barbara, California, United States",34.41624722,-119.8459583,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Dandelions,Taraxacum,dandelions,Plantae,47603,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Crepidinae,Taraxacum,,,,,,,2020-01-11,2019-11-03,,307
37502468,e5e1e8aa-194a-417c-a172-c334bda8dbc6,2020/01/11 12:01 PM CST,2020-01-11,2020-01-12 03:01:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:38 +0900,2020-01-13 13:23:15 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502468,https://inaturalist-open-data.s3.amazonaws.com/photos/59461775/medium.jpg,,,Maybe F. microcarpa?,0,0,true,,"Santa Barbara, California, United States",34.41625833,-119.8458806,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Figs,Ficus,Figs,Plantae,50999,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Moraceae,,,Ficeae,,Ficus,,,,,,,2020-01-11,2019-11-03,,307
37502469,89967ac2-b70b-41f3-aca6-30fd6286a3a0,2020/01/11 12:00 PM CST,2020-01-11,2020-01-12 03:00:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:39 +0900,2020-01-13 13:23:11 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502469,https://inaturalist-open-data.s3.amazonaws.com/photos/59461890/medium.jpg,,,,0,0,true,,"Isla Vista, CA 93117, USA",34.41576944,-119.8459444,,,,,,,open,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Candelabra Aloe,Aloe arborescens,Candelabra Aloe,Plantae,81518,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asphodelaceae,Asphodeloideae,,,,Aloe,,Aloe arborescens,,,,,2020-01-11,2019-11-03,,307
37502470,7260a40e-60b7-40af-8b0e-13786791512c,2020/01/11 11:59 AM CST,2020-01-11,2020-01-12 02:59:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:44 +0900,2020-01-13 13:23:08 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502470,https://inaturalist-open-data.s3.amazonaws.com/photos/59462030/medium.jpg,,,B. x buttiana? ,0,0,true,,"Santa Barbara, California, United States",34.41576944,-119.8459444,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Bougainvilleas,Bougainvillea,bougainvilleas,Plantae,53804,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Nyctaginaceae,,,,,Bougainvillea,,,,,,,2020-01-11,2019-11-03,,307
37502471,1377bf3b-d5c0-4602-8710-4bb0a1a62b42,2020/01/11 11:59 AM CST,2020-01-11,2020-01-12 02:59:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:44 +0900,2020-01-13 13:23:03 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502471,https://inaturalist-open-data.s3.amazonaws.com/photos/59462149/medium.jpg,,,The most flowery one out here right now. ,0,0,true,,"Isla Vista, CA 93117, USA",34.41575278,-119.8464917,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Coral Trees,Erythrina,Coral trees,Plantae,82771,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Phaseoleae,,Erythrina,,,,,,,2020-01-11,2019-11-03,,307
37502472,fef2ba39-af72-4bae-9111-39271c340301,2020/01/11 11:56 AM CST,2020-01-11,2020-01-12 02:56:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:45 +0900,2020-01-13 13:22:59 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502472,https://inaturalist-open-data.s3.amazonaws.com/photos/59462377/medium.jpg,,,,0,0,true,,"Isla Vista, CA 93117, USA",34.41593333,-119.8472111,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Coral Trees,Erythrina,Coral trees,Plantae,82771,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Phaseoleae,,Erythrina,,,,,,,2020-01-11,2019-11-03,,307
37502473,ddc6eef9-d39b-4fe8-a697-80f9c1054f08,2020/01/11 11:53 AM CST,2020-01-11,2020-01-12 02:53:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:48 +0900,2020-02-22 10:10:06 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502473,https://inaturalist-open-data.s3.amazonaws.com/photos/59462477/medium.jpg,,,Pyrus sp?,0,0,true,,"Isla Vista, CA 93117, USA",34.41503889,-119.8475389,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,pears,Pyrus,pears,Plantae,58736,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Pyrus,,,,,,,2020-01-11,2019-11-03,,307
37502474,174ff511-7909-4745-8faf-35e0e3413782,2020/01/11 11:52 AM CST,2020-01-11,2020-01-12 02:52:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:49 +0900,2020-01-13 13:22:26 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502474,https://inaturalist-open-data.s3.amazonaws.com/photos/59462510/medium.jpg,,,Being heavily picked over by dozens of American and Lesser Goldfinches and House Finches,0,0,true,,"Santa Barbara, California, United States",34.41504167,-119.8475472,,,,,,,open,false,,,,Santa Barbara,California,United States,California,Santa Barbara,American Sweetgum,Liquidambar styraciflua,American sweetgum,Plantae,49658,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Altingiaceae,,,,,Liquidambar,,Liquidambar styraciflua,,,,,2020-01-11,2019-11-03,,307
37502475,ec384337-1f1b-41db-ad8a-4fbb7985354e,2020/01/11 11:50 AM CST,2020-01-11,2020-01-12 02:50:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:49 +0900,2020-01-13 09:37:58 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502475,https://inaturalist-open-data.s3.amazonaws.com/photos/59462552/medium.jpg,,,Being heavily picked over by dozens of American and Lesser Goldfinches and House Finches,1,0,true,,"Santa Barbara, California, United States",34.41448889,-119.8475333,,,,,,,open,false,,,,Santa Barbara,California,United States,California,Santa Barbara,American sweetgum,Liquidambar styraciflua,American sweetgum,Plantae,49658,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Altingiaceae,,,,,Liquidambar,,Liquidambar styraciflua,,,,,2020-01-11,2019-11-03,,307
37502477,345242b8-2a57-4602-afe8-76d458017337,2020/01/11 11:50 AM CST,2020-01-11,2020-01-12 02:50:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:53 +0900,2020-01-12 08:32:53 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502477,https://inaturalist-open-data.s3.amazonaws.com/photos/59462603/medium.jpg,,,This one without any new flowers,0,0,true,,"Isla Vista, CA 93117, USA",34.41448889,-119.8475333,,,,,,,open,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Pride of Madeira,Echium candicans,Pride of Madeira,Plantae,57723,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Boraginoideae,,Lithospermeae,,Echium,,Echium candicans,,,,,2020-01-11,2019-11-03,,307
37502478,11c5d9d6-53dd-4ff9-8360-7d05f00f7c4d,2020/01/11 11:49 AM CST,2020-01-11,2020-01-12 02:49:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:54 +0900,2021-01-04 09:01:20 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502478,https://inaturalist-open-data.s3.amazonaws.com/photos/59462722/medium.jpg,,,Smallish woody shrub,1,0,true,,"Isla Vista, CA 93117, USA",34.41465833,-119.8473917,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Paris Daisy,Euryops,True-eye Daisies,Plantae,84986,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Senecioneae,Othonninae,Euryops,,,,,,,2020-01-11,2019-11-03,,307
37502480,ee5fe249-12bd-44ed-a55e-7a01ab2c915d,2020/01/11 11:46 AM CST,2020-01-11,2020-01-12 02:46:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:54 +0900,2023-12-12 17:20:34 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/37502480,https://inaturalist-open-data.s3.amazonaws.com/photos/59462805/medium.jpg,,,Maybe? Not familiar with this plant. ,1,0,false,,"Santa Barbara, California, United States",34.41369167,-119.8479389,,,,,,,open,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Longleaf Wattle,Acacia longifolia,Longleaf Wattle,Plantae,63379,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Mimosoideae,,,,Acacia,,Acacia longifolia,,,,,2020-01-11,2019-11-03,,307
37502483,177bd7b4-9f44-449c-8ff3-67b89db642f4,2020/01/11 11:45 AM CST,2020-01-11,2020-01-12 02:45:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:32:57 +0900,2020-01-22 18:06:02 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502483,https://inaturalist-open-data.s3.amazonaws.com/photos/59462909/medium.jpg,,,,0,0,true,,"Santa Barbara, California, United States",34.41323333,-119.8481,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Raphiolépide de l'Inde,Rhaphiolepis indica,Indian Hawthorn,Plantae,179305,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Rhaphiolepis,,Rhaphiolepis indica,,,,,2020-01-11,2019-11-03,,307
37502484,6fa20b14-7c28-4ca4-9ec8-6c78347f271b,2020/01/11 11:45 AM CST,2020-01-11,2020-01-12 02:45:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:33:01 +0900,2020-01-13 13:21:44 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502484,https://inaturalist-open-data.s3.amazonaws.com/photos/59462958/medium.jpg,,,,0,0,true,,"Santa Barbara, California, United States",34.41323333,-119.8481,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Afro-Australian Daisies,Dimorphotheca,Afro-Australian daisies,Plantae,72095,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Calenduleae,,Dimorphotheca,,,,,,,2020-01-11,2019-11-03,,307
37502485,ebb869b6-d69f-4472-9393-7eb024054f08,2020/01/11 11:45 AM CST,2020-01-11,2020-01-12 02:45:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:33:01 +0900,2024-10-24 01:02:39 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502485,https://inaturalist-open-data.s3.amazonaws.com/photos/59462979/medium.jpg,,,,2,0,true,,"Isla Vista, CA 93117, USA",34.41323333,-119.8481,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,common bird-of-paradise flower,Strelitzia reginae,common bird-of-paradise flower,Plantae,49143,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Zingiberales,,,Strelitziaceae,,,,,Strelitzia,,Strelitzia reginae,,,,,2020-01-11,2019-11-03,,307
37502487,40a22a03-b2a3-4aee-bd23-99554ff15a1a,2020/01/11 11:44 AM CST,2020-01-11,2020-01-12 02:44:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 08:33:03 +0900,2020-01-13 13:21:38 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/37502487,https://inaturalist-open-data.s3.amazonaws.com/photos/59463001/medium.jpg,,,,0,0,true,,"Santa Barbara, California, United States",34.41323333,-119.8481,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Afro-Australian Daisies,Dimorphotheca,Afro-Australian daisies,Plantae,72095,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Calenduleae,,Dimorphotheca,,,,,,,2020-01-11,2019-11-03,,307
37503432,4b3dcbbe-05d0-4c85-9867-0d5685316a0b,2020/01/11 10:27 AM CST,2020-01-11,2020-01-12 01:27:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 09:00:47 +0900,2020-11-24 07:13:08 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/37503432,https://inaturalist-open-data.s3.amazonaws.com/photos/59463681/medium.jpg,,,,2,0,false,,"Isla Vista, CA 93117, USA",34.40918056,-119.846975,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,California brittlebush,Encelia californica,California brittlebush,Plantae,64141,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,Enceliinae,Encelia,,Encelia californica,,,,,2020-01-11,2019-11-03,,307
37503434,2e29a4be-3b5b-4d9e-bff7-832dfa311bf3,2020/01/11 10:26 AM CST,2020-01-11,2020-01-12 01:26:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 09:00:49 +0900,2020-11-30 02:55:15 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/37503434,https://inaturalist-open-data.s3.amazonaws.com/photos/59463842/medium.jpg,,,,1,0,false,,"Santa Barbara, California, United States",34.40925278,-119.8469944,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Coastal Goldenbush,Isocoma menziesii,Coastal Goldenbush,Plantae,77511,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Machaerantherinae,Isocoma,,Isocoma menziesii,,,,,2020-01-11,2019-11-03,,307
37503435,9e2a1fd7-6eed-4743-8306-76503840cbcb,2020/01/11 10:26 AM CST,2020-01-11,2020-01-12 01:26:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 09:00:49 +0900,2020-04-04 08:16:26 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/37503435,https://inaturalist-open-data.s3.amazonaws.com/photos/59463975/medium.jpg,,,There was definitely a bumblebee in here trust me,2,0,false,,"Isla Vista, CA 93117, USA",34.40926389,-119.8471111,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,lemonade berry,Rhus integrifolia,lemonade berry,Plantae,55009,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Anacardiaceae,Anacardioideae,,,,Rhus,,Rhus integrifolia,,,,,2020-01-11,2019-11-03,,307
37503441,3e8275ba-5725-498a-9eb3-f1de957b3788,2020/01/11 10:21 AM CST,2020-01-11,2020-01-12 01:21:00 +0900,Central Time (US & Canada),201832,conormcmahon,Conor McMahon,2020-01-12 09:00:55 +0900,2020-11-24 07:13:09 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/37503441,https://inaturalist-open-data.s3.amazonaws.com/photos/59464066/medium.jpg,,,,3,0,false,,"Santa Barbara, California, United States",34.41087222,-119.8478583,,,,,,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,California brittlebush,Encelia californica,California brittlebush,Plantae,64141,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,Enceliinae,Encelia,,Encelia californica,,,,,2020-01-11,2019-11-03,,307
