Recorder,Recording Date,Date ,Time,Phenostage ,Observer,Native_Type,Stem_Type,Flower_Type,Species
Volunteers,4/28/20,3/11/20,18:26,4,charliethrift,non-native,wood,inflorescence,Pride of Madeira
Volunteers,4/28/20,3/11/20,18:27,4,charliethrift,non-native,wood,inflorescence,Pride of Madeira
Volunteers,4/28/20,3/11/20,16:33,3,charliethrift,non-native,wood,inflorescence,Pride of Madeira
Volunteers,4/28/20,3/17/20,18:16,4,jaggerjoyner,non-native,wood,inflorescence,Pride of Madeira
Volunteers,4/28/20,3/17/20,18:17,3,jaggerjoyner,non-native,wood,inflorescence,Pride of Madeira
Volunteers,4/28/20,3/17/20,18:22,4,jaggerjoyner,non-native,wood,inflorescence,Pride of Madeira
Volunteers,2/12/20,3/11/19,9:25,4,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/6/19,10:18,6,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/6/19,10:20,5,an_bui,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/6/19,10:30,6,an_bui,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/6/19,10:27,5,pataxte,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/6/19,11:01,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/6/19,10:35,4,kseltmann,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/6/19,10:38,4,pataxte,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/6/19,11:10,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/8/19,11:11,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/8/19,11:53,4,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/8/19,13:00,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/9/19,11:50,4,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/9/19,11:56,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/9/19,14:47,4,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/9/19,13:23,6,sarahg9,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/9/19,18:21,6,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/10/19,10:43,6,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/10/19,12:08,5,janninechamorro,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/17/19,15:20,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/17/19,15:34,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/22/19,13:29,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/22/19,13:38,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/22/19,15:16,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/23/19,10:46,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/24/19,15:14,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/24/19,16:01,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,4/29/19,13:39,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,5/1/19,13:10,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,5/1/19,10:17,7,sarahg9,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,5/5/19,10:38,7,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,5/6/19,8:56,6,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,5/6/19,9:46,6,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,5/10/19,10:40,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,5/10/19,14:27,6,michellelee,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,5/10/19,14:16,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,5/13/19,13:44,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,5/15/19,10:35,7,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,5/20/19,13:21,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,5/22/19,13:45,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,9/26/19,10:02,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,9/26/19,10:03,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,10/19/19,10:35,7,josey1,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,10/19/19,10:35,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,10/19/19,10:55,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,10/19/19,11:04,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,11/16/19,10:33,7,orange_sunshine,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,11/16/19,10:40,1,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,11/16/19,10:48,7,behmrachel,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,11/16/19,10:14,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,11/16/19,10:36,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,11/16/19,10:40,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,11/16/19,10:26,7,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,11/24/19,10:37,7,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,11/24/19,12:06,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,11/24/19,12:07,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,12/6/19,17:32,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,12/6/19,17:33,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,12/20/19,14:28,7,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,12/20/19,14:41,7,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,12/20/19,14:42,7,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,1/6/20,13:32,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,1/6/20,13:33,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,1/6/20,13:33,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,1/7/20,13:30,1,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,1/7/20,13:35,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,1/7/20,13:36,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,1/11/20,10:17,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,1/11/20,10:35,1,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,1/11/20,10:39,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,1/11/20,10:47,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,1/11/20,10:48,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/12/20,1/11/20,11:45,6,conormcmahon,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/11/20,10:17,7,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/11/20,10:47,6,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/11/20,10:49,7,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/14/20,15:20,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/16/20,11:33,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/17/20,9:21,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/23/20,13:44,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/23/20,13:43,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/23/20,15:13,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/24/20,9:16,1,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/28/20,8:58,7,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/28/20,9:05,5,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/29/20,9:12,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/29/20,12:54,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/29/20,12:54,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/30/20,11:19,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/30/20,11:19,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/31/20,9:08,1,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/31/20,12:00,1,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/31/20,12:01,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/31/20,12:05,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/31/20,12:05,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,1/31/20,12:06,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,2/4/20,13:35,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,2/4/20,13:36,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,2/14/20,2/4/20,13:37,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/5/20,10:12,4,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/5/20,10:51,3,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/5/20,9:15,2,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/7/20,9:15,2,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/7/20,12:03,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/7/20,12:04,3,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/7/20,12:04,2,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:11,2,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:16,7,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:17,7,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:18,7,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:30,5,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:32,2,behmrachel,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:34,3,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:34,1,behmrachel,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:39,7,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:42,2,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:43,7,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:44,1,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:45,7,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:46,7,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:39,6,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:40,4,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:40,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:41,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:41,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:42,4,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:50,7,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:55,5,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:56,7,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:57,7,nafikhan,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:43,7,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:11,2,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:43,6,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:44,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:44,4,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:45,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,11:00,2,behmrachel,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:16,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:46,7,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:16,1,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:17,2,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:51,4,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:51,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:52,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:52,6,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:53,6,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:54,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:54,3,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:54,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:56,3,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:39,6,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:40,6,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:40,5,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:38,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:42,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:42,1,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:44,6,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:45,5,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:45,4,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:43,3,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:43,3,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:51,6,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:52,5,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:53,6,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:54,6,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:55,5,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:57,5,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:43,2,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:44,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:45,1,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:45,2,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:57,2,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:47,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:54,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:55,2,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:56,4,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:57,2,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/9/20,10:58,2,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:49,2,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:50,2,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:51,2,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:52,2,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:53,2,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:54,2,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:54,2,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:55,2,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:56,1,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:56,1,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:57,5,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:58,7,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,8:59,7,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,9:00,7,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,9:01,7,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,9:06,7,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/6/20,2/11/20,9:09,2,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/15/20,2/12/20,9:07,3,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/15/20,2/13/20,15:16,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/15/20,2/14/20,12:19,7,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/15/20,2/14/20,12:20,7,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/15/20,2/14/20,12:21,7,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/15/20,2/14/20,12:22,7,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/15/20,2/14/20,12:23,6,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/15/20,2/14/20,9:17,2,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/15/20,2/18/20,9:09,2,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/15/20,2/18/20,13:46,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/15/20,2/18/20,13:47,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,2/21/20,9:12,3,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,2/21/20,10:56,1,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,2/21/20,10:56,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,2/26/20,9:11,4,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,2/27/20,13:51,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,2/27/20,13:52,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,2/27/20,15:15,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,2/27/20,15:16,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,2/27/20,15:16,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,2/27/20,15:17,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,2/27/20,15:18,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,2/28/20,9:15,4,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/3/20,15:34,4,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/3/20,15:35,4,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/3/20,15:35,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/4/20,9:11,4,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/6/20,9:08,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:14,5,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:20,5,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:16,4,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:41,5,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:50,4,charliethrift,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:14,4,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:15,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:20,4,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:41,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:42,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:43,6,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:45,7,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:50,5,avanwinden,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:15,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:15,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:20,1,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:21,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:34,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:40,6,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:41,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:41,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:42,1,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:42,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:43,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:43,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:43,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:44,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:44,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:46,6,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:46,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/7/20,10:47,5,taylorc,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/6/20,12:32,5,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
Volunteers,4/28/20,3/6/20,12:35,4,jaggerjoyner,non-native,wood,inflorescence,Indian Hawthorn
